lossfunc,kernel,decay,ngram,skip,learning_rate,pred_thresh,ACC,PRE,REC,PRF,ROC
logistic,--nn=10,0.95,3,2,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.29460
logistic,--nn=10,0.95,3,2,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.29460
logistic,--nn=10,0.95,3,2,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.29766
logistic,--nn=10,0.95,3,2,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.29766
logistic,--nn=10,0.95,3,2,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.29766
logistic,--nn=10,0.95,3,2,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.29766
logistic,--nn=10,0.95,3,2,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.35113
logistic,--nn=10,0.95,3,2,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.35113
logistic,--nn=10,0.95,3,2,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.35113
logistic,--nn=10,0.95,3,2,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.35113
logistic,--nn=10,0.95,3,2,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.31462
logistic,--nn=10,0.95,3,2,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.31462
logistic,--nn=10,0.95,3,2,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.31462
logistic,--nn=10,0.95,3,2,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.31462
logistic,--nn=10,0.95,3,2,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.66825
logistic,--nn=10,0.95,3,2,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.66825
logistic,--nn=10,0.95,3,2,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.66825
logistic,--nn=10,0.95,3,2,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.66825
logistic,--nn=10,0.95,3,2,0.1,0.500000,0.33007,0.10211,0.97171,0.18480,0.92099
logistic,--nn=10,0.95,3,2,0.1,0.750000,0.43291,0.11700,0.95572,0.20848,0.92099
logistic,--nn=10,0.95,3,2,0.1,0.900000,0.51451,0.13352,0.94957,0.23412,0.92099
logistic,--nn=10,0.95,3,2,0.1,0.990000,0.56055,0.14437,0.93850,0.25025,0.92099
logistic,--nn=10,0.95,3,2,0.01,0.500000,0.12111,0.08165,1.00000,0.15097,0.81223
logistic,--nn=10,0.95,3,2,0.01,0.750000,0.17282,0.08588,0.99385,0.15809,0.81223
logistic,--nn=10,0.95,3,2,0.01,0.900000,0.21473,0.08977,0.99016,0.16462,0.81223
logistic,--nn=10,0.95,3,2,0.01,0.990000,0.24346,0.09249,0.98524,0.16911,0.81223
logistic,--nn=10,0.95,3,3,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.28120
logistic,--nn=10,0.95,3,3,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.28120
logistic,--nn=10,0.95,3,3,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.28120
logistic,--nn=10,0.95,3,3,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.28120
logistic,--nn=10,0.95,3,3,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.28890
logistic,--nn=10,0.95,3,3,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.28890
logistic,--nn=10,0.95,3,3,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.28890
logistic,--nn=10,0.95,3,3,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.28890
logistic,--nn=10,0.95,3,3,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.33124
logistic,--nn=10,0.95,3,3,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.33124
logistic,--nn=10,0.95,3,3,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.33124
logistic,--nn=10,0.95,3,3,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.33124
logistic,--nn=10,0.95,3,3,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.37388
logistic,--nn=10,0.95,3,3,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.37388
logistic,--nn=10,0.95,3,3,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.37388
logistic,--nn=10,0.95,3,3,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.37388
logistic,--nn=10,0.95,3,3,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.31641
logistic,--nn=10,0.95,3,3,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.31641
logistic,--nn=10,0.95,3,3,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.31641
logistic,--nn=10,0.95,3,3,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.31641
logistic,--nn=10,0.95,3,3,0.1,0.500000,0.19175,0.08726,0.98770,0.16036,0.91553
logistic,--nn=10,0.95,3,3,0.1,0.750000,0.31882,0.10069,0.97294,0.18249,0.91553
logistic,--nn=10,0.95,3,3,0.1,0.900000,0.42099,0.11599,0.96802,0.20716,0.91553
logistic,--nn=10,0.95,3,3,0.1,0.990000,0.47799,0.12601,0.95695,0.22270,0.91553
logistic,--nn=10,0.95,3,3,0.01,0.500000,0.17349,0.08612,0.99631,0.15853,0.78817
logistic,--nn=10,0.95,3,3,0.01,0.750000,0.24933,0.09277,0.98032,0.16950,0.78817
logistic,--nn=10,0.95,3,3,0.01,0.900000,0.30584,0.09919,0.97540,0.18006,0.78817
logistic,--nn=10,0.95,3,3,0.01,0.990000,0.34102,0.10332,0.96802,0.18671,0.78817
logistic,--nn=10,0.95,3,3,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.28122
logistic,--nn=10,0.95,3,3,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.28122
logistic,--nn=10,0.95,3,3,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.28122
logistic,--nn=10,0.95,3,3,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.28122
logistic,--nn=10,0.95,3,3,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.29902
logistic,--nn=10,0.95,3,3,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.29902
logistic,--nn=10,0.95,3,3,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.29902
logistic,--nn=10,0.95,3,3,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.29902
logistic,--nn=10,0.95,3,3,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.30939
logistic,--nn=10,0.95,3,3,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.30939
logistic,--nn=10,0.95,3,3,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.30939
logistic,--nn=10,0.95,3,3,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.30939
logistic,--nn=10,0.95,3,3,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.40767
logistic,--nn=10,0.95,3,3,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.40767
logistic,--nn=10,0.95,3,3,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.40767
logistic,--nn=10,0.95,3,3,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.40767
logistic,--nn=10,0.95,3,3,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.65133
logistic,--nn=10,0.95,3,3,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.65133
logistic,--nn=10,0.95,3,3,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.65133
logistic,--nn=10,0.95,3,3,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.65133
logistic,--nn=10,0.95,3,3,0.1,0.500000,0.27672,0.09566,0.97663,0.17426,0.91701
logistic,--nn=10,0.95,3,3,0.1,0.750000,0.40369,0.11244,0.96187,0.20134,0.91701
logistic,--nn=10,0.95,3,3,0.1,0.900000,0.49865,0.12969,0.94834,0.22817,0.91701
logistic,--nn=10,0.95,3,3,0.1,0.990000,0.54095,0.13940,0.94219,0.24287,0.91701
logistic,--nn=10,0.95,3,3,0.01,0.500000,0.14514,0.08375,1.00000,0.15456,0.78817
logistic,--nn=10,0.95,3,3,0.01,0.750000,0.19973,0.08842,0.99262,0.16237,0.78817
logistic,--nn=10,0.95,3,3,0.01,0.900000,0.23808,0.09171,0.98278,0.16777,0.78817
logistic,--nn=10,0.95,3,3,0.01,0.990000,0.26384,0.09434,0.97909,0.17209,0.78817
logistic,--nn=10,0.95,4,2,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.28267
logistic,--nn=10,0.95,4,2,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.28267
logistic,--nn=10,0.95,4,2,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.28267
logistic,--nn=10,0.95,4,2,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.28267
logistic,--nn=10,0.95,4,2,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.27969
logistic,--nn=10,0.95,4,2,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.27969
logistic,--nn=10,0.95,4,2,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.27969
logistic,--nn=10,0.95,4,2,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.27969
logistic,--nn=10,0.95,4,2,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.29858
logistic,--nn=10,0.95,4,2,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.29858
logistic,--nn=10,0.95,4,2,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.29858
logistic,--nn=10,0.95,4,2,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.29858
logistic,--nn=10,0.95,4,2,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.36073
logistic,--nn=10,0.95,4,2,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.36073
logistic,--nn=10,0.95,4,2,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.36073
logistic,--nn=10,0.95,4,2,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.36073
logistic,--nn=10,0.95,4,2,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.33252
logistic,--nn=10,0.95,4,2,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.33252
logistic,--nn=10,0.95,4,2,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.33252
logistic,--nn=10,0.95,4,2,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.33252
logistic,--nn=10,0.95,4,2,0.1,0.500000,0.15158,0.08365,0.99016,0.15426,0.91218
logistic,--nn=10,0.95,4,2,0.1,0.750000,0.27153,0.09553,0.98278,0.17413,0.91218
logistic,--nn=10,0.95,4,2,0.1,0.900000,0.37120,0.10776,0.96802,0.19394,0.91218
logistic,--nn=10,0.95,4,2,0.1,0.990000,0.42195,0.11594,0.96556,0.20701,0.91218
logistic,--nn=10,0.95,4,2,0.01,0.500000,0.17782,0.08644,0.99508,0.15906,0.76993
logistic,--nn=10,0.95,4,2,0.01,0.750000,0.25548,0.09347,0.98032,0.17066,0.76993
logistic,--nn=10,0.95,4,2,0.01,0.900000,0.31142,0.09961,0.97171,0.18070,0.76993
logistic,--nn=10,0.95,4,2,0.01,0.990000,0.34660,0.10338,0.95941,0.18665,0.76993
logistic,--nn=10,0.95,4,2,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.28056
logistic,--nn=10,0.95,4,2,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.28056
logistic,--nn=10,0.95,4,2,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.28056
logistic,--nn=10,0.95,4,2,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.28056
logistic,--nn=10,0.95,4,2,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.28274
logistic,--nn=10,0.95,4,2,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.28274
logistic,--nn=10,0.95,4,2,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.28274
logistic,--nn=10,0.95,4,2,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.28274
logistic,--nn=10,0.95,4,2,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.29808
logistic,--nn=10,0.95,4,2,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.29808
logistic,--nn=10,0.95,4,2,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.29808
logistic,--nn=10,0.95,4,2,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.29808
logistic,--nn=10,0.95,4,2,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.29128
logistic,--nn=10,0.95,4,2,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.29128
logistic,--nn=10,0.95,4,2,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.29128
logistic,--nn=10,0.95,4,2,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.29128
logistic,--nn=10,0.95,4,2,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.27549
logistic,--nn=10,0.95,4,2,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.27549
logistic,--nn=10,0.95,4,2,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.27549
logistic,--nn=10,0.95,4,2,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.27549
logistic,--nn=10,0.95,4,2,0.1,0.500000,0.21559,0.08931,0.98278,0.16375,0.91449
logistic,--nn=10,0.95,4,2,0.1,0.750000,0.35525,0.10590,0.97417,0.19103,0.91449
logistic,--nn=10,0.95,4,2,0.1,0.900000,0.43397,0.11812,0.96556,0.21048,0.91449
logistic,--nn=10,0.95,4,2,0.1,0.990000,0.47837,0.12670,0.96310,0.22394,0.91449
logistic,--nn=10,0.95,4,2,0.01,0.500000,0.15725,0.08460,0.99631,0.15595,0.76971
logistic,--nn=10,0.95,4,2,0.01,0.750000,0.21040,0.08933,0.99016,0.16387,0.76971
logistic,--nn=10,0.95,4,2,0.01,0.900000,0.24837,0.09285,0.98278,0.16968,0.76971
logistic,--nn=10,0.95,4,2,0.01,0.990000,0.26634,0.09463,0.97909,0.17257,0.76971
logistic,--nn=10,0.95,4,3,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.28313
logistic,--nn=10,0.95,4,3,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.28313
logistic,--nn=10,0.95,4,3,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.28313
logistic,--nn=10,0.95,4,3,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.28313
logistic,--nn=10,0.95,4,3,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.28478
logistic,--nn=10,0.95,4,3,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.28478
logistic,--nn=10,0.95,4,3,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.28478
logistic,--nn=10,0.95,4,3,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.28478
logistic,--nn=10,0.95,4,3,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.56683
logistic,--nn=10,0.95,4,3,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.56683
logistic,--nn=10,0.95,4,3,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.56683
logistic,--nn=10,0.95,4,3,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.56683
logistic,--nn=10,0.95,4,3,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.35970
logistic,--nn=10,0.95,4,3,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.35970
logistic,--nn=10,0.95,4,3,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.35970
logistic,--nn=10,0.95,4,3,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.35970
logistic,--nn=10,0.95,4,3,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.31922
logistic,--nn=10,0.95,4,3,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.31922
logistic,--nn=10,0.95,4,3,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.31922
logistic,--nn=10,0.95,4,3,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.31922
logistic,--nn=10,0.95,4,3,0.1,0.500000,0.13101,0.08208,0.99385,0.15164,0.89657
logistic,--nn=10,0.95,4,3,0.1,0.750000,0.28412,0.09666,0.97786,0.17592,0.89657
logistic,--nn=10,0.95,4,3,0.1,0.900000,0.35342,0.10510,0.96802,0.18962,0.89657
logistic,--nn=10,0.95,4,3,0.1,0.990000,0.39562,0.11143,0.96556,0.19980,0.89657
logistic,--nn=10,0.95,4,3,0.01,0.500000,0.21280,0.08957,0.99016,0.16429,0.74646
logistic,--nn=10,0.95,4,3,0.01,0.750000,0.29912,0.09823,0.97417,0.17846,0.74646
logistic,--nn=10,0.95,4,3,0.01,0.900000,0.36572,0.10457,0.94096,0.18822,0.74646
logistic,--nn=10,0.95,4,3,0.01,0.990000,0.40013,0.10758,0.91513,0.19252,0.74646
logistic,--nn=10,0.95,4,3,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.43927
logistic,--nn=10,0.95,4,3,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.43927
logistic,--nn=10,0.95,4,3,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.43927
logistic,--nn=10,0.95,4,3,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.43927
logistic,--nn=10,0.95,4,3,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.28792
logistic,--nn=10,0.95,4,3,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.28792
logistic,--nn=10,0.95,4,3,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.28792
logistic,--nn=10,0.95,4,3,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.28792
logistic,--nn=10,0.95,4,3,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.71162
logistic,--nn=10,0.95,4,3,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.71162
logistic,--nn=10,0.95,4,3,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.71162
logistic,--nn=10,0.95,4,3,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.71162
logistic,--nn=10,0.95,4,3,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.27956
logistic,--nn=10,0.95,4,3,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.27956
logistic,--nn=10,0.95,4,3,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.27956
logistic,--nn=10,0.95,4,3,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.27956
logistic,--nn=10,0.95,4,3,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.36900
logistic,--nn=10,0.95,4,3,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.36900
logistic,--nn=10,0.95,4,3,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.36900
logistic,--nn=10,0.95,4,3,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.36900
logistic,--nn=10,0.95,4,3,0.1,0.500000,0.16936,0.08502,0.98647,0.15655,0.90351
logistic,--nn=10,0.95,4,3,0.1,0.750000,0.31728,0.10069,0.97540,0.18253,0.90351
logistic,--nn=10,0.95,4,3,0.1,0.900000,0.39110,0.11102,0.96925,0.19922,0.90351
logistic,--nn=10,0.95,4,3,0.1,0.990000,0.43579,0.11857,0.96679,0.21123,0.90351
logistic,--nn=10,0.95,4,3,0.01,0.500000,0.19608,0.08805,0.99262,0.16176,0.74597
logistic,--nn=10,0.95,4,3,0.01,0.750000,0.25404,0.09330,0.98032,0.17039,0.74597
logistic,--nn=10,0.95,4,3,0.01,0.900000,0.29566,0.09789,0.97540,0.17792,0.74597
logistic,--nn=10,0.95,4,3,0.01,0.990000,0.30133,0.09841,0.97294,0.17874,0.74597
logistic,--nn=10,0.9,2,2,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.29537
logistic,--nn=10,0.9,2,2,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.29537
logistic,--nn=10,0.9,2,2,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.29537
logistic,--nn=10,0.9,2,2,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.29537
logistic,--nn=10,0.9,2,2,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.29871
logistic,--nn=10,0.9,2,2,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.29871
logistic,--nn=10,0.9,2,2,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.29871
logistic,--nn=10,0.9,2,2,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.29871
logistic,--nn=10,0.9,2,2,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.34951
logistic,--nn=10,0.9,2,2,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.34951
logistic,--nn=10,0.9,2,2,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.34951
logistic,--nn=10,0.9,2,2,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.34951
logistic,--nn=10,0.9,2,2,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.34240
logistic,--nn=10,0.9,2,2,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.34240
logistic,--nn=10,0.9,2,2,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.34240
logistic,--nn=10,0.9,2,2,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.34240
logistic,--nn=10,0.9,2,2,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.39702
logistic,--nn=10,0.9,2,2,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.39702
logistic,--nn=10,0.9,2,2,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.39702
logistic,--nn=10,0.9,2,2,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.39702
logistic,--nn=10,0.9,2,2,0.1,0.500000,0.17176,0.08569,0.99262,0.15776,0.92963
logistic,--nn=10,0.9,2,2,0.1,0.750000,0.23943,0.09177,0.98155,0.16784,0.92963
logistic,--nn=10,0.9,2,2,0.1,0.900000,0.29671,0.09812,0.97663,0.17833,0.92963
logistic,--nn=10,0.9,2,2,0.1,0.990000,0.34592,0.10444,0.97294,0.18863,0.92963
logistic,--nn=10,0.9,2,2,0.01,0.500000,0.10448,0.08026,1.00000,0.14859,0.85738
logistic,--nn=10,0.9,2,2,0.01,0.750000,0.20944,0.08914,0.98893,0.16353,0.85738
logistic,--nn=10,0.9,2,2,0.01,0.900000,0.30613,0.09902,0.97294,0.17975,0.85738
logistic,--nn=10,0.9,2,2,0.01,0.990000,0.37832,0.10854,0.96433,0.19512,0.85738
logistic,--nn=10,0.9,2,2,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.29332
logistic,--nn=10,0.9,2,2,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.29332
logistic,--nn=10,0.9,2,2,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.29332
logistic,--nn=10,0.9,2,2,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.29332
logistic,--nn=10,0.9,2,2,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.30012
logistic,--nn=10,0.9,2,2,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.30012
logistic,--nn=10,0.9,2,2,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.30012
logistic,--nn=10,0.9,2,2,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.30012
logistic,--nn=10,0.9,2,2,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.63716
logistic,--nn=10,0.9,2,2,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.63716
logistic,--nn=10,0.9,2,2,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.63716
logistic,--nn=10,0.9,2,2,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.63716
logistic,--nn=10,0.9,2,2,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.60692
logistic,--nn=10,0.9,2,2,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.60692
logistic,--nn=10,0.9,2,2,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.60692
logistic,--nn=10,0.9,2,2,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.60692
logistic,--nn=10,0.9,2,2,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.47135
logistic,--nn=10,0.9,2,2,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.47135
logistic,--nn=10,0.9,2,2,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.47135
logistic,--nn=10,0.9,2,2,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.47135
logistic,--nn=10,0.9,2,2,0.1,0.500000,0.20694,0.08906,0.99139,0.16344,0.93309
logistic,--nn=10,0.9,2,2,0.1,0.750000,0.28239,0.09664,0.98032,0.17594,0.93309
logistic,--nn=10,0.9,2,2,0.1,0.900000,0.34170,0.10394,0.97417,0.18783,0.93309
logistic,--nn=10,0.9,2,2,0.1,0.990000,0.38725,0.11061,0.97171,0.19862,0.93309
logistic,--nn=10,0.9,2,2,0.01,0.500000,0.08622,0.07878,1.00000,0.14605,0.85824
logistic,--nn=10,0.9,2,2,0.01,0.750000,0.16542,0.08527,0.99508,0.15707,0.85824
logistic,--nn=10,0.9,2,2,0.01,0.900000,0.24000,0.09202,0.98401,0.16830,0.85824
logistic,--nn=10,0.9,2,2,0.01,0.990000,0.29239,0.09768,0.97786,0.17761,0.85824
logistic,--nn=10,0.9,2,3,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.29352
logistic,--nn=10,0.9,2,3,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.29352
logistic,--nn=10,0.9,2,3,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.29352
logistic,--nn=10,0.9,2,3,10,0.990000,0.07814,0.07814,1.00000,0.14496,0.29352
logistic,--nn=10,0.9,2,3,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.29608
logistic,--nn=10,0.9,2,3,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.29608
logistic,--nn=10,0.9,2,3,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.29608
logistic,--nn=10,0.9,2,3,5,0.990000,0.07814,0.07814,1.00000,0.14496,0.29608
logistic,--nn=10,0.9,2,3,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.46568
logistic,--nn=10,0.9,2,3,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.46568
logistic,--nn=10,0.9,2,3,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.46568
logistic,--nn=10,0.9,2,3,1,0.990000,0.07814,0.07814,1.00000,0.14496,0.46568
logistic,--nn=10,0.9,2,3,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.33492
logistic,--nn=10,0.9,2,3,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.33492
logistic,--nn=10,0.9,2,3,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.33492
logistic,--nn=10,0.9,2,3,0.75,0.990000,0.07814,0.07814,1.00000,0.14496,0.33492
logistic,--nn=10,0.9,2,3,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.44530
logistic,--nn=10,0.9,2,3,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.44530
logistic,--nn=10,0.9,2,3,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.44530
logistic,--nn=10,0.9,2,3,0.5,0.990000,0.07814,0.07814,1.00000,0.14496,0.44530
logistic,--nn=10,0.9,2,3,0.1,0.500000,0.12601,0.08165,0.99385,0.15090,0.92159
logistic,--nn=10,0.9,2,3,0.1,0.750000,0.17503,0.08582,0.99016,0.15795,0.92159
